video_id,feature_name,start_time,end_time,start_frame,end_frame
P23_05,tap,00:16:13.10,00:16:14.42,58386,58465
P23_05,bowl,00:16:14.47,00:16:30.33,58468,59419
P23_05,bowl,00:16:47.53,00:16:50.66,60451,60639
P23_05,plate,00:16:50.62,00:16:53.88,60637,60832
P23_05,plate,00:16:54.29,00:16:59.15,60857,61149
P23_05,rack,00:16:58.99,00:17:04.73,61139,61483
P23_05,salt,00:17:08.43,00:17:09.60,61705,61775
P23_05,door,00:17:09.82,00:17:10.77,61789,61846
P23_05,knife,00:00:43.31,00:00:45.23,2598,2713
P23_05,rack,00:17:10.59,00:17:12.41,61835,61944
P23_05,ingredient,00:17:12.27,00:17:16.54,61936,62192
P23_05,bag,00:17:17.97,00:17:34.02,62278,63241
P23_05,bag,00:17:28.16,00:17:40.88,62889,63652
P23_05,leaf:curry,00:17:43.02,00:17:44.89,63781,63893
P23_05,fridge,00:17:47.87,00:17:48.99,64072,64139
P23_05,fridge,00:17:50.67,00:17:53.36,64240,64401
P23_05,fridge,00:17:52.99,00:17:53.88,64379,64432
P23_05,pan,00:17:57.44,00:18:02.57,64646,64954
P23_05,pan,00:18:03.04,00:18:04.16,64982,65049
P23_05,plate,00:00:47.47,00:00:48.82,2848,2929
P23_05,spoon,00:18:06.96,00:18:08.11,65217,65286
P23_05,curry,00:18:08.02,00:18:09.77,65281,65386
P23_05,table,00:18:34.58,00:18:38.27,66874,67096
P23_05,waste,00:18:38.84,00:18:40.25,67130,67215
P23_05,dustbin,00:18:42.93,00:18:44.20,67375,67452
P23_05,knife,00:18:57.34,00:18:58.65,68240,68319
P23_05,knife,00:18:59.91,00:19:04.39,68394,68663
P23_05,stand,00:19:03.86,00:19:05.13,68631,68707
P23_05,cloth:washing,00:19:05.64,00:19:06.84,68738,68810
P23_05,cloth:washing,00:19:06.69,00:19:11.35,68801,69081
P24_09,fridge,00:00:04.93,00:00:06.41,295,384
P24_09,egg,00:00:08.04,00:00:09.19,482,551
P24_09,egg,00:00:24.89,00:00:26.47,1493,1588
P24_09,door,00:13:23.80,00:13:24.85,48228,48291
P24_09,cup:coffee,00:13:24.95,00:13:26.41,48297,48384
P24_09,tap,00:13:26.46,00:13:28.41,48387,48504
P24_09,cup:water,00:13:28.51,00:13:29.60,48510,48576
P24_09,water,00:13:30.95,00:13:32.26,48657,48735
P24_09,cup:coffee,00:13:32.91,00:13:34.75,48774,48885
P24_09,tap,00:13:34.85,00:13:35.45,48891,48927
P24_09,door,00:13:35.25,00:13:36.07,48915,48964
P24_09,lid,00:13:37.31,00:13:38.00,49038,49080
P24_09,lid,00:13:38.20,00:13:40.45,49092,49227
P24_09,egg,00:00:29.08,00:00:30.12,1744,1807
P24_09,spoon:wooden,00:13:40.54,00:13:41.41,49232,49284
P24_09,spoon:wooden,00:13:41.90,00:13:43.40,49314,49404
P24_09,spoon:wooden,00:13:46.55,00:13:52.20,49593,49932
P24_09,lid,00:13:51.90,00:13:53.40,49914,50004
P24_09,potato,00:13:53.50,00:13:58.00,50010,50280
P24_09,lid,00:14:04.85,00:14:06.14,50691,50768
P24_09,spoon:wooden,00:14:06.00,00:14:07.22,50760,50833
P24_09,cheese,00:14:07.67,00:14:08.18,50860,50890
P24_09,bag:cheese,00:14:07.78,00:14:10.61,50866,51036
P24_09,cheese,00:14:10.71,00:14:14.63,51042,51277
P24_09,egg,00:00:31.02,00:00:34.57,1861,2074
P24_09,cheese,00:14:14.73,00:14:22.36,51283,51741
P24_09,cheese,00:14:22.46,00:14:27.83,51747,52069
P24_09,cheese,00:14:26.19,00:14:35.74,51971,52544
P24_09,cheese,00:14:36.25,00:14:41.66,52575,52899
P24_09,cheese,00:14:39.18,00:14:52.08,52750,53524
P24_09,cheese,00:14:51.93,00:15:03.29,53515,54197
P24_09,cheese,00:15:03.39,00:15:07.11,54203,54426
P24_09,cheese,00:15:06.75,00:15:11.13,54405,54667
P24_09,cheese,00:15:11.23,00:15:13.91,54673,54834
P24_09,box:cheese,00:15:14.33,00:15:16.15,54859,54969
P24_09,egg,00:00:37.83,00:00:38.70,2269,2322
P24_09,fridge,00:15:18.24,00:15:19.60,55094,55176
P24_09,box:cheese,00:15:19.71,00:15:21.16,55182,55269
P24_09,fridge,00:15:21.26,00:15:22.26,55275,55335
P24_09,cheese,00:15:22.85,00:15:28.60,55371,55716
P24_09,bag,00:15:29.95,00:15:31.70,55797,55902
P24_09,bag,00:15:31.80,00:15:37.48,55908,56248
P24_09,crumb:bread,00:15:37.58,00:15:40.65,56254,56439
P24_09,crumb:bread,00:15:39.63,00:15:44.26,56377,56655
P24_09,egg:breadcrumb,00:15:45.33,00:15:50.74,56719,57044
P24_09,breadcrumb,00:15:50.84,00:15:55.32,57050,57319
P24_09,egg,00:00:40.63,00:00:43.55,2437,2613
P24_09,breadcrumb,00:15:55.30,00:15:59.37,57318,57562
P24_09,breadcrumb,00:15:59.63,00:16:04.08,57577,57844
P24_09,bag:breadcrumb,00:16:04.44,00:16:09.23,57866,58153
P24_09,bag:breadcrumb,00:16:09.92,00:16:11.26,58195,58275
P24_09,lid,00:16:12.15,00:16:13.47,58329,58408
P24_09,potato,00:16:13.82,00:16:25.26,58429,59115
P24_09,potato,00:16:25.36,00:16:38.16,59121,59889
P24_09,spoon:wooden,00:16:37.70,00:16:38.94,59862,59936
P24_09,board:cutting,00:16:39.04,00:16:40.69,59942,60041
P24_09,onion,00:16:41.39,00:16:45.79,60083,60347
P24_09,tap,00:00:46.74,00:00:47.97,2804,2878
P24_09,onion,00:16:44.88,00:16:50.31,60292,60618
P24_09,board:chopping,00:16:51.08,00:16:51.95,60664,60717
P24_09,knife,00:16:51.80,00:16:52.46,60708,60747
P24_09,spoon:wooden,00:16:52.23,00:16:52.92,60733,60775
P24_09,onion,00:16:52.52,00:17:00.64,60751,61238
P24_09,onion,00:17:00.43,00:17:15.16,61225,62109
P24_09,onion,00:17:08.81,00:17:27.25,61728,62835
P24_09,spoon:wooden,00:17:27.38,00:17:28.47,62842,62908
P24_09,skin:onion,00:17:28.97,00:17:38.29,62938,63497
P24_09,skin:onion,00:17:38.39,00:17:47.42,63503,64045
P24_09,hand,00:00:47.94,00:00:50.12,2876,3007
P24_09,skin:onion,00:17:47.52,00:17:51.09,64051,64265
P24_09,tap,00:17:52.88,00:17:54.88,64372,64492
P24_09,hand,00:17:54.83,00:17:55.99,64489,64559
P24_09,tap,00:17:56.02,00:17:56.83,64561,64609
P24_09,hand,00:17:56.86,00:18:01.18,64611,64870
P24_09,onion,00:18:01.28,00:18:12.02,64876,65521
P24_09,onion,00:18:06.24,00:18:20.76,65174,66045
P24_09,spoon:wooden,00:18:20.01,00:18:21.23,66000,66073
P24_09,fridge,00:18:22.64,00:18:25.10,66158,66306
P24_09,bag,00:18:24.87,00:18:28.30,66292,66498
P24_09,tap,00:00:49.74,00:00:50.75,2984,3045
P24_09,box:carrot,00:18:28.30,00:18:30.85,66498,66651
P24_09,bag,00:18:30.95,00:18:33.67,66657,66820
P24_09,lettuce,00:18:36.51,00:18:39.60,66990,67176
P24_09,fridge,00:18:39.70,00:18:43.01,67182,67380
P24_09,package:lettuce,00:18:44.04,00:18:47.26,67442,67635
P24_09,lettuce,00:18:47.36,00:18:51.35,67641,67881
P24_09,bag,00:18:50.94,00:18:54.39,67856,68063
P24_09,potato,00:18:55.34,00:19:05.53,68120,68731
P24_09,potato,00:19:04.54,00:19:08.42,68672,68905
P24_09,bottle:oil,00:19:09.42,00:19:10.45,68965,69027
P24_09,hand,00:00:52.11,00:00:54.32,3126,3259
P24_09,bottle:oil,00:19:11.05,00:19:12.74,69063,69164
P24_09,oil,00:19:12.84,00:19:18.01,69170,69480
P24_09,bottle:oil,00:19:17.71,00:19:18.96,69462,69537
P24_09,bottle:oil,00:19:19.42,00:19:21.33,69565,69679
P24_09,potato,00:19:21.68,00:19:24.39,69700,69863
P24_09,cooker:flame,00:19:25.15,00:19:28.73,69909,70123
P24_09,pan,00:19:28.52,00:19:29.92,70111,70195
P24_09,bowl:salad,00:19:31.53,00:19:33.03,70291,70381
P24_09,colander,00:19:36.44,00:19:39.69,70586,70781
P24_09,colander,00:19:40.00,00:19:40.83,70800,70849
P24_09,box:egg,00:00:54.42,00:00:55.48,3265,3328
P24_09,lettuce,00:19:42.68,00:19:47.74,70960,71264
P24_09,lettuce,00:19:52.47,00:19:57.25,71548,71835
P24_09,lettuce,00:19:53.04,00:19:58.15,71582,71889
P24_09,lettuce,00:19:59.17,00:20:06.03,71950,72361
P24_09,lettuce,00:20:34.81,00:20:40.52,74088,74431
P24_09,lettuce,00:20:41.93,00:20:44.55,74515,74673
P24_09,potato,00:21:10.32,00:21:19.82,76219,76789
P24_09,spoon,00:21:19.00,00:21:19.94,76740,76796
P24_09,lettuce,00:21:21.85,00:21:23.85,76911,77031
P24_09,bag,00:21:26.01,00:21:35.42,77160,77725
P24_09,fridge,00:00:08.78,00:00:11.34,526,680
P24_09,egg,00:00:57.10,00:00:58.47,3426,3508
P24_09,fridge,00:21:36.89,00:21:37.89,77813,77873
P24_09,lettuce,00:21:38.59,00:21:39.45,77915,77967
P24_09,carrot,00:21:41.63,00:21:42.56,78097,78153
P24_09,carrot,00:21:44.85,00:21:49.55,78291,78573
P24_09,carrot,00:21:50.54,00:21:53.43,78632,78805
P24_09,carrot,00:21:54.18,00:21:59.79,78850,79187
P24_09,carrot,00:22:03.74,00:22:07.24,79424,79634
P24_09,carrot,00:22:04.00,00:22:25.00,79440,80700
P24_09,knife,00:22:25.08,00:22:25.75,80704,80745
P24_09,egg,00:22:25.78,00:22:31.03,80746,81061
P24_09,fork,00:01:00.08,00:01:01.66,3604,3699
P24_09,egg,00:22:34.40,00:22:53.38,81264,82402
P24_09,plate,00:22:53.81,00:22:55.31,82428,82518
P24_09,spoon:wooden,00:23:06.91,00:23:07.41,83214,83244
P24_09,frittata,00:23:07.36,00:23:25.21,83241,84312
P24_09,pan,00:23:11.94,00:23:25.95,83516,84357
P24_09,spoon:wooden,00:23:25.88,00:23:26.81,84352,84408
P24_09,fork,00:23:26.60,00:23:28.74,84396,84524
P24_09,carrot,00:23:32.36,00:23:36.32,84741,84979
P24_09,carrot,00:23:37.40,00:23:46.41,85044,85584
P24_09,carrot,00:23:49.23,00:23:50.64,85753,85838
P24_09,egg,00:01:01.76,00:01:06.82,3705,4009
P24_09,carrot,00:23:57.85,00:24:03.82,86271,86629
P24_09,carrot,00:24:04.30,00:24:09.00,86658,86940
P24_09,tap,00:24:09.36,00:24:10.44,86961,87026
P24_09,carrot,00:24:10.85,00:24:16.67,87051,87400
P24_09,carrot,00:24:16.77,00:24:30.80,87406,88248
P24_09,carrot,00:24:32.09,00:24:33.87,88325,88432
P24_09,lettuce,00:24:36.24,00:24:39.36,88574,88761
P24_09,lettuce,00:24:49.75,00:25:00.50,89385,90030
P24_09,bag,00:25:03.19,00:25:04.48,90191,90268
P24_09,tomato,00:25:04.58,00:25:12.37,90274,90742
P24_09,freezer,00:01:07.27,00:01:08.34,4036,4100
P24_09,tomato,00:25:14.30,00:25:16.70,90858,91002
P24_09,tap,00:25:17.05,00:25:18.27,91023,91096
P24_09,tomato,00:25:18.99,00:25:19.74,91139,91184
P24_09,tomato,00:25:22.22,00:25:31.13,91333,91867
P24_09,tomato,00:25:31.92,00:25:34.48,91915,92068
P24_09,tomato,00:25:35.02,00:25:36.59,92101,92195
P24_09,tomato,00:25:38.88,00:25:45.22,92332,92713
P24_09,tomato,00:25:39.20,00:25:40.35,92352,92421
P24_09,tomato,00:25:56.78,00:25:57.59,93406,93455
P24_09,tomato,00:25:58.62,00:26:00.47,93517,93628
P24_09,freezer,00:01:10.68,00:01:11.43,4240,4285
P24_09,tomato,00:26:02.67,00:26:12.71,93760,94362
P24_09,tomato,00:26:12.81,00:26:18.09,94368,94685
P24_09,tomato,00:26:19.67,00:26:22.96,94780,94977
P24_09,tomato,00:26:25.52,00:26:33.24,95131,95594
P24_09,tomato,00:26:36.24,00:26:37.88,95774,95872
P24_09,colander,00:26:38.76,00:26:39.49,95925,95969
P24_09,colander,00:26:40.07,00:26:41.05,96004,96063
P24_09,pan,00:26:40.73,00:26:43.20,96043,96192
P24_09,omelette,00:26:43.08,00:26:44.40,96184,96264
P24_09,omelette,00:26:47.88,00:26:49.84,96472,96590
P24_09,fridge,00:01:11.61,00:01:12.86,4296,4371
P24_09,omelette,00:26:49.82,00:26:51.78,96589,96706
P24_09,pan,00:26:52.39,00:26:53.76,96743,96825
P24_09,lid,00:26:54.49,00:26:56.32,96869,96979
P24_09,bowl:salad,00:26:58.92,00:27:00.77,97135,97246
P24_09,colander,00:27:00.87,00:27:02.23,97252,97333
P24_09,colander,00:27:02.68,00:27:06.67,97360,97600
P24_09,colander,00:27:09.02,00:27:29.43,97741,98965
P24_09,colander,00:27:13.04,00:27:32.39,97982,99143
P24_09,colander,00:27:44.67,00:27:46.42,99880,99985
P24_09,tap,00:27:47.30,00:27:48.36,100038,100101
P24_09,cheese,00:01:13.42,00:01:15.03,4405,4501
P24_09,colander,00:27:50.09,00:27:51.19,100205,100271
P24_09,bowl:salad,00:27:53.62,00:27:54.78,100417,100486
P24_09,bowl:salad,00:27:55.75,00:27:57.15,100545,100629
P24_09,bottle:oil,00:27:57.25,00:27:57.96,100635,100677
P24_09,bottle:oil,00:27:58.00,00:28:09.15,100680,101349
P24_09,bottle:oil,00:27:58.06,00:28:00.94,100683,100856
P24_09,oil,00:28:01.14,00:28:06.44,100868,101186
P24_09,oil,00:28:01.81,00:28:06.38,100908,101182
P24_09,bag:oregano,00:28:09.25,00:28:11.58,101355,101494
P24_09,oregano,00:28:11.04,00:28:21.59,101462,102095
P24_09,fridge,00:01:14.81,00:01:16.37,4488,4582
P24_09,oregano,00:28:20.68,00:28:39.08,102040,103144
P24_09,bag:oregano,00:28:39.18,00:28:40.56,103150,103233
P24_09,bag:oregano,00:28:40.66,00:28:42.93,103239,103375
P24_09,fork,00:28:43.03,00:28:46.61,103381,103596
P24_09,omelette,00:28:46.69,00:28:49.07,103601,103744
P24_09,fork,00:28:48.92,00:28:56.64,103735,104198
P24_09,tap,00:28:56.09,00:28:58.34,104165,104300
P24_09,hand,00:28:58.49,00:29:00.18,104309,104410
P24_09,tap,00:29:00.29,00:29:01.68,104417,104500
P24_09,skin:carrot,00:29:03.25,00:29:08.82,104595,104929
P24_09,egg,00:01:17.42,00:01:24.63,4645,5077
P24_09,skin:carrot,00:29:10.98,00:29:12.42,105058,105145
P24_09,bowl:salad,00:29:15.21,00:29:15.84,105312,105350
P24_09,door,00:29:17.75,00:29:18.48,105465,105508
P24_09,fork,00:29:18.76,00:29:20.76,105525,105645
P24_09,door,00:29:20.13,00:29:20.79,105607,105647
P24_09,salad,00:29:20.90,00:29:27.27,105654,106036
P24_09,fork,00:29:26.21,00:29:29.09,105972,106145
P24_09,fridge,00:29:28.81,00:29:30.11,106128,106206
P24_09,mozzarella,00:29:30.21,00:29:33.05,106212,106383
P24_09,fridge,00:29:32.90,00:29:34.34,106374,106460
P24_09,egg,00:01:24.73,00:01:31.88,5083,5512
P24_09,bag:mozzarella,00:29:36.72,00:29:38.43,106603,106705
P24_09,mozzarella,00:29:38.85,00:29:43.92,106731,107035
P24_09,mozzarella,00:29:46.50,00:29:48.66,107190,107319
P24_09,intensity:flame,00:29:48.64,00:29:49.96,107318,107397
P24_09,mozzarella,00:29:50.68,00:29:52.10,107440,107526
P24_09,mozzarella,00:29:59.34,00:30:09.83,107960,108589
P24_09,knife,00:30:11.32,00:30:12.09,108679,108725
P24_09,salad,00:30:12.31,00:30:20.90,108738,109254
P24_09,bag:mozzarella,00:30:22.92,00:30:25.15,109375,109509
P24_09,bag:mozzarella,00:30:26.67,00:30:31.70,109600,109902
P24_09,box:egg,00:00:11.44,00:00:13.77,686,826
P24_09,egg,00:01:30.55,00:01:48.49,5433,6509
P24_09,plate,00:30:36.74,00:30:38.58,110204,110314
P24_09,omelette,00:30:39.00,00:30:42.31,110340,110538
P24_09,plate,00:30:43.63,00:30:45.65,110617,110739
P24_09,bag:carrot,00:30:46.33,00:30:47.78,110779,110866
P24_09,carrot,00:30:49.16,00:30:52.32,110949,111139
P24_09,bag,00:30:52.24,00:30:55.51,111134,111330
P24_09,fridge,00:30:56.21,00:30:58.06,111372,111483
P24_09,pan,00:30:59.61,00:31:00.86,111576,111651
P24_09,tap,00:31:01.11,00:31:02.11,111666,111726
P24_09,water,00:31:02.14,00:31:03.49,111728,111809
P24_09,door,00:01:51.32,00:01:52.27,6679,6736
P24_09,bowl:salad,00:31:05.34,00:31:06.59,111920,111995
P24_09,bowl:salad,00:31:08.19,00:31:09.44,112091,112166
P24_09,bag,00:31:11.35,00:31:15.35,112281,112521
P24_09,bread,00:31:15.16,00:31:17.08,112509,112624
P24_09,bread,00:31:17.74,00:31:18.49,112664,112709
P24_09,sponge,00:31:19.72,00:31:23.47,112783,113008
P24_09,liquid:washing:up,00:31:24.81,00:31:27.85,113088,113271
P24_09,tap,00:31:28.56,00:31:29.27,113313,113356
P24_09,pan,00:31:29.85,00:31:31.06,113391,113463
P24_09,pan,00:31:31.57,00:31:36.90,113494,113814
P24_09,door,00:01:52.54,00:01:53.99,6752,6839
P24_09,pan,00:31:36.74,00:31:39.15,113804,113949
P24_09,sponge,00:31:39.54,00:31:40.42,113972,114025
P24_09,tap,00:31:39.80,00:31:41.60,113988,114096
P24_09,pan,00:31:42.28,00:31:44.16,114136,114249
P24_09,pan,00:31:48.00,00:31:52.99,114480,114779
P24_09,pan,00:31:52.44,00:31:55.42,114746,114925
P24_09,tap,00:31:52.77,00:31:53.57,114766,114814
P24_09,pan,00:31:54.92,00:31:55.86,114895,114951
P24_09,pan,00:31:56.53,00:31:57.76,114991,115065
P24_09,spoon:wooden,00:32:02.78,00:32:03.87,115366,115432
P24_09,board:cutting,00:01:55.19,00:01:56.15,6911,6969
P24_09,board:cutting,00:32:03.72,00:32:04.40,115423,115464
P24_09,board:cutting,00:32:04.25,00:32:04.99,115455,115499
P24_09,tap,00:32:05.50,00:32:06.73,115530,115603
P24_09,spoon:wooden,00:32:06.58,00:32:08.34,115594,115700
P24_09,spoon:wooden,00:32:08.34,00:32:15.44,115700,116126
P24_09,tap,00:32:16.55,00:32:17.88,116193,116272
P24_09,spoon:wooden,00:32:17.95,00:32:23.36,116277,116601
P24_09,tap,00:32:23.27,00:32:24.01,116596,116640
P24_09,door,00:32:25.21,00:32:25.75,116712,116745
P24_09,spoon:wooden,00:32:25.85,00:32:26.68,116751,116800
P24_09,door,00:01:58.24,00:01:59.39,7094,7163
P24_09,door,00:32:26.78,00:32:27.85,116806,116871
P24_09,dish,00:32:28.49,00:32:29.22,116909,116953
P24_09,dish,00:32:30.09,00:32:31.41,117005,117084
P24_09,tap,00:32:31.41,00:32:32.86,117084,117171
P24_09,lid,00:32:32.76,00:32:35.14,117165,117308
P24_09,fork,00:32:41.62,00:32:42.85,117697,117771
P24_09,hand,00:32:44.72,00:32:46.97,117883,118018
P24_09,knife,00:01:59.87,00:02:00.88,7192,7252
P24_09,door,00:02:00.66,00:02:01.58,7239,7294
P24_09,potato,00:02:03.93,00:02:15.24,7435,8114
P24_09,potato,00:02:17.34,00:02:28.75,8240,8925
P24_09,potato,00:02:31.73,00:02:44.80,9103,9888
P24_09,egg,00:00:15.68,00:00:16.39,940,983
P24_09,potato,00:02:32.07,00:02:37.87,9124,9472
P24_09,potato,00:02:40.41,00:02:49.25,9624,10155
P24_09,knife,00:03:24.97,00:03:25.86,12298,12351
P24_09,tap,00:03:25.80,00:03:26.84,12348,12410
P24_09,potato,00:03:26.80,00:03:28.16,12408,12489
P24_09,tap,00:03:28.29,00:03:29.59,12497,12575
P24_09,knife,00:03:30.66,00:03:31.91,12639,12714
P24_09,potato,00:03:32.55,00:03:39.69,12753,13181
P24_09,potato,00:03:40.87,00:03:45.70,13252,13542
P24_09,potato,00:03:46.54,00:03:49.62,13592,13777
P24_09,door,00:00:17.19,00:00:17.84,1031,1070
P24_09,potato,00:03:50.92,00:03:53.77,13855,14026
P24_09,potato,00:03:59.02,00:04:04.47,14341,14668
P24_09,potato,00:04:06.41,00:04:07.61,14784,14856
P24_09,potato,00:04:27.69,00:04:32.73,16061,16363
P24_09,potato,00:04:33.96,00:04:48.77,16437,17326
P24_09,potato,00:05:01.59,00:05:03.07,18095,18184
P24_09,knife,00:06:07.75,00:06:08.97,22065,22138
P24_09,pan,00:06:15.39,00:06:17.09,22523,22625
P24_09,pan,00:06:20.03,00:06:21.92,22801,22915
P24_09,hob,00:06:20.34,00:06:21.63,22820,22897
P24_09,plate,00:00:19.51,00:00:20.18,1170,1210
P24_09,bottle:oil,00:06:24.52,00:06:25.66,23071,23139
P24_09,bottle:oil,00:06:25.99,00:06:28.20,23159,23292
P24_09,oil,00:06:28.24,00:06:31.81,23294,23508
P24_09,bottle:oil,00:06:32.32,00:06:36.57,23539,23794
P24_09,pan,00:06:38.62,00:06:40.15,23917,24009
P24_09,pan,00:06:41.75,00:06:44.18,24105,24250
P24_09,skin:potato,00:06:46.22,00:06:51.12,24373,24667
P24_09,peel:potato,00:06:51.18,00:06:53.61,24670,24816
P24_09,egg,00:06:59.17,00:07:07.79,25150,25667
P24_09,egg,00:07:05.36,00:07:24.16,25521,26649
P24_09,plate,00:00:19.86,00:00:21.09,1191,1265
P24_09,knife,00:07:25.43,00:07:26.19,26725,26771
P24_09,board:chopping,00:07:25.78,00:07:27.10,26746,26826
P24_09,potato,00:07:42.44,00:07:54.27,27746,28456
P24_09,potato,00:07:53.92,00:08:01.38,28435,28882
P24_09,board:chopping,00:08:01.89,00:08:04.99,28913,29099
P24_09,knife,00:08:04.88,00:08:05.59,29092,29135
P24_09,door,00:08:05.72,00:08:06.50,29143,29190
P24_09,spoon:wooden,00:08:06.67,00:08:08.04,29200,29282
P24_09,door,00:08:08.14,00:08:08.64,29288,29318
P24_09,potato,00:08:09.73,00:08:14.50,29383,29670
P24_09,fork,00:00:22.06,00:00:23.08,1323,1384
P24_09,potato,00:08:12.04,00:09:11.11,29522,33066
P24_09,spoon:wooden,00:09:11.14,00:09:12.39,33068,33143
P24_09,fridge,00:09:13.77,00:09:14.87,33226,33292
P24_09,onion,00:09:14.97,00:09:16.33,33298,33379
P24_09,onion,00:09:17.28,00:09:18.64,33436,33518
P24_09,onion,00:09:18.74,00:09:26.48,33524,33988
P24_09,onion,00:09:26.58,00:09:34.58,33994,34474
P24_09,onion,00:09:34.96,00:09:51.30,34497,35478
P24_09,onion,00:09:36.62,00:09:58.70,34597,35922
P24_09,onion,00:09:58.80,00:10:20.77,35928,37246
P24_09,door,00:00:23.11,00:00:24.00,1386,1440
P24_09,onion,00:10:24.20,00:10:37.76,37452,38265
P24_09,onion,00:10:41.89,00:10:54.93,38513,39295
P24_09,onion,00:10:55.03,00:11:24.74,39301,41084
P24_09,onion,00:11:26.05,00:11:27.19,41163,41231
P24_09,potato,00:11:28.79,00:11:38.57,41327,41914
P24_09,potato,00:11:35.70,00:11:51.76,41742,42705
P24_09,potato,00:11:50.15,00:11:57.41,42609,43044
P24_09,potato,00:11:58.53,00:12:46.16,43111,45969
P24_09,potato,00:12:37.86,00:13:21.47,45471,48088
P24_09,spoon:wooden,00:13:21.84,00:13:22.40,48110,48144
P25_06,door,00:00:03.42,00:00:04.62,205,277
P25_06,pan,00:00:05.69,00:00:11.04,341,662
P25_06,spoon,00:01:00.49,00:01:01.33,3629,3679
P25_06,door,00:01:04.07,00:01:04.91,3844,3894
P25_06,plate,00:01:06.84,00:01:09.19,4010,4151
P25_06,plate,00:01:12.16,00:01:12.66,4329,4359
P25_06,spoon,00:01:12.61,00:01:13.99,4356,4439
P25_06,door,00:01:15.09,00:01:16.10,4505,4566
P25_06,pasta,00:01:17.47,00:01:18.90,4648,4734
P25_06,pasta,00:01:19.00,00:01:20.08,4740,4804
P25_06,door,00:01:24.78,00:01:26.33,5086,5179
P25_06,detergent,00:01:27.37,00:01:30.06,5242,5403
P25_06,pan,00:00:14.28,00:00:20.96,856,1257
P25_06,sponge,00:01:32.01,00:01:33.34,5520,5600
P25_06,detergent,00:01:36.46,00:01:39.67,5787,5980
P25_06,knife,00:01:41.73,00:01:59.38,6103,7162
P25_06,sponge,00:02:12.56,00:02:14.30,7953,8058
P25_06,tap,00:02:13.55,00:02:15.43,8013,8125
P25_06,tap,00:02:15.94,00:02:16.67,8156,8200
P25_06,napkin,00:02:19.02,00:02:22.82,8341,8569
P25_06,hand,00:02:22.98,00:02:26.12,8578,8767
P25_06,tomato,00:02:26.22,00:02:28.24,8773,8894
P25_06,bottle,00:02:28.59,00:02:30.61,8915,9036
P25_06,pan,00:00:21.26,00:00:23.61,1275,1416
P25_06,tomato,00:02:31.87,00:02:52.70,9112,10362
P25_06,bottle,00:02:53.65,00:02:57.22,10419,10633
P25_06,bottle,00:02:57.07,00:02:58.61,10624,10716
P25_06,sauce,00:02:58.77,00:03:06.03,10726,11161
P25_06,drawer,00:00:23.73,00:00:24.57,1423,1474
P25_06,lighter,00:00:24.55,00:00:26.05,1473,1563
P25_06,pan,00:00:26.94,00:00:27.85,1616,1671
P25_06,pan,00:00:28.33,00:00:29.71,1699,1782
P25_06,drawer,00:00:55.03,00:00:56.21,3301,3372
P25_06,lighter,00:00:56.31,00:00:57.05,3378,3423
P25_07,pasta,00:00:05.73,00:00:09.85,343,591
P25_07,pasta,00:00:13.45,00:00:25.86,807,1551
P25_07,spoon,00:01:11.77,00:01:13.74,4306,4424
P25_07,sauce,00:01:12.46,00:01:26.29,4347,5177
P25_07,lid,00:01:28.69,00:01:30.20,5321,5412
P25_07,lid,00:01:30.23,00:01:32.21,5413,5532
P25_07,paper,00:01:38.54,00:01:39.40,5912,5964
P25_07,jar,00:01:39.50,00:01:44.48,5970,6268
P25_07,jar,00:01:44.58,00:01:51.66,6274,6699
P25_07,door,00:01:56.91,00:01:57.97,7014,7078
P25_07,colander,00:01:57.90,00:02:00.70,7074,7242
P25_07,colander,00:02:03.88,00:02:10.40,7432,7824
P25_07,pasta,00:00:23.72,00:00:34.67,1423,2080
P25_07,door,00:02:11.48,00:02:12.26,7888,7935
P25_07,detergent,00:02:12.79,00:02:14.04,7967,8042
P25_07,sponge,00:02:16.43,00:02:17.17,8185,8230
P25_07,detergent,00:02:18.74,00:02:20.93,8324,8455
P25_07,colander,00:02:22.68,00:02:50.44,8560,10226
P25_07,napkin,00:02:58.04,00:03:00.79,10682,10847
P25_07,hand,00:03:00.37,00:03:01.64,10822,10898
P25_07,spoon,00:03:08.93,00:03:09.82,11335,11389
P25_07,sauce,00:03:09.92,00:03:14.86,11395,11691
P25_07,spoon,00:03:14.86,00:03:15.98,11691,11758
P25_07,drawer,00:00:34.84,00:00:35.92,2090,2155
P25_07,lid,00:03:17.07,00:03:18.07,11824,11884
P25_07,colander,00:03:49.34,00:03:51.95,13760,13917
P25_07,detergent,00:03:51.81,00:03:55.41,13908,14124
P25_07,tap,00:03:54.33,00:04:00.51,14059,14430
P25_07,light,00:04:00.62,00:04:02.05,14437,14523
P25_07,spoon,00:04:06.16,00:04:08.44,14769,14906
P25_07,pasta,00:04:08.54,00:04:15.37,14912,15322
P25_07,spoon,00:04:15.62,00:04:17.06,15337,15423
P25_07,napkin,00:04:18.11,00:04:19.40,15486,15563
P25_07,sauce,00:04:24.51,00:04:29.48,15870,16168
P25_07,spoon,00:00:35.66,00:00:38.68,2139,2320
P25_07,spoon,00:04:29.98,00:04:31.53,16198,16291
P25_07,drawer,00:00:38.55,00:00:39.66,2313,2379
P25_07,salt,00:00:40.31,00:00:43.78,2418,2626
P25_07,salt,00:00:47.39,00:01:00.62,2843,3637
